epochs,train_loss,test_loss,train_acc,test_acc
62,1.3654733346058772,1.4296748340129852,0.6150706436420722,0.6110397946084724
63,1.3442447552314172,1.364449679851532,0.6182103610675039,0.6123234916559692
64,1.3319198076541607,1.3249874413013458,0.6291993720565149,0.6148908857509627
65,1.321576787875249,1.3254308700561523,0.6216640502354788,0.6213093709884467
66,1.306855293420645,1.3777043521404266,0.6197802197802198,0.613607188703466
67,1.3036601084929247,1.3823843598365784,0.6373626373626373,0.6238767650834403
68,1.28745698928833,1.3591065108776093,0.6514913657770801,0.6328626444159179
69,1.2854397205206065,1.267920732498169,0.6408163265306123,0.6302952503209243
70,1.2711112040739794,1.251682460308075,0.6307692307692307,0.6367137355584083
71,1.2611674987352812,1.2682392597198486,0.6357927786499215,0.631578947368421
72,1.2458845652066743,1.5994495749473572,0.6376766091051805,0.6341463414634146
73,1.2482029841496394,1.2534094750881195,0.6433281004709576,0.6367137355584083
74,1.2381939796301036,1.2085392624139786,0.6464678178963893,0.6405648267008985
75,1.228695979485145,1.2631860077381134,0.643956043956044,0.6418485237483954
76,1.2190108482654278,1.2207587957382202,0.6420722135007849,0.6431322207958922
77,1.2222003386570857,1.285514920949936,0.6492935635792778,0.6290115532734275
78,1.2108830030147846,1.3050275444984436,0.6455259026687599,0.6367137355584083
79,1.2048344887219942,1.2240665256977081,0.6552590266875982,0.6431322207958922
80,1.1953875009830182,1.2003593444824219,0.6609105180533752,0.6469833119383825
81,1.1884773511153002,1.176871344447136,0.654945054945055,0.6444159178433889
82,1.185470095047584,1.2347504198551178,0.6543171114599686,0.6508344030808729
83,1.1715679993996253,1.247418224811554,0.6649921507064365,0.6444159178433889
84,1.1715088257422814,1.1978469491004944,0.6502354788069074,0.6495507060333762
85,1.1669967357928936,1.1672477722167969,0.6618524332810047,0.6611039794608472
86,1.1625846074177668,1.202999770641327,0.645839874411303,0.6508344030808729
87,1.1543312072753906,1.1908565759658813,0.667817896389325,0.6559691912708601
88,1.1513029978825495,1.1954315900802612,0.6668759811616954,0.6495507060333762
89,1.148235586973337,1.1574949324131012,0.6640502354788069,0.6611039794608472
90,1.136017891076895,1.240798443555832,0.6665620094191522,0.6636713735558408
91,1.1411086229177623,1.1688538193702698,0.6753532182103611,0.6611039794608472
92,1.1321297792287974,1.1220834106206894,0.6675039246467818,0.6598202824133504
93,1.1208267028515155,1.3063617050647736,0.6703296703296703,0.6572528883183568
94,1.1221824517616859,1.1602503061294556,0.6744113029827316,0.6598202824133504
95,1.1247442135444055,1.2422668039798737,0.6718995290423861,0.6726572528883183
96,1.117586796100323,1.6643375754356384,0.676923076923077,0.6623876765083441
97,1.1134858773304865,1.1488700211048126,0.6800627943485086,0.6713735558408216
98,1.1017118371449983,1.1697317361831665,0.6766091051805337,0.6726572528883183
99,1.1044382819762597,1.1357987821102142,0.6718995290423861,0.6713735558408216
100,1.0961744235112116,1.2152743339538574,0.6788069073783359,0.668806161745828
101,1.1009637759282038,1.1541965901851654,0.6813186813186813,0.6726572528883183
102,1.0914358404966502,1.1185801923274994,0.6828885400313972,0.6803594351732991
103,1.0876290798187256,1.2937125861644745,0.6810047095761381,0.6739409499358151
104,1.0776506983316863,1.1150921285152435,0.6869701726844584,0.6777920410783055
105,1.0835906633963952,1.0426567643880844,0.6803767660910518,0.686777920410783
106,1.0844190762593195,1.2247462272644043,0.6854003139717425,0.6803594351732991
107,1.0807271874867952,1.112347275018692,0.6967032967032967,0.6765083440308087
108,1.07166541998203,1.4072405397891998,0.6894819466248038,0.675224646983312
109,1.0718109424297626,1.1187685132026672,0.6919937205651492,0.6854942233632862
110,1.0646009995387151,1.1696391999721527,0.701098901098901,0.6765083440308087
111,1.0614871382713318,1.2320661842823029,0.6938775510204082,0.6880616174582799
112,1.069898559496953,1.237141877412796,0.6951334379905808,0.6957637997432606
113,1.0557494530310998,1.094407632946968,0.6941915227629514,0.6854942233632862
114,1.0540988536981435,1.065616562962532,0.6976452119309262,0.6880616174582799
115,1.051202485194573,1.0916470885276794,0.7007849293563579,0.6880616174582799
116,1.0479960028941815,1.1294201016426086,0.6938775510204082,0.6893453145057766
117,1.0398447192632234,1.2884411811828613,0.7032967032967034,0.6906290115532734
118,1.0450131526360145,1.075022205710411,0.7020408163265306,0.7021822849807445
119,1.0408690984432514,1.0359774380922318,0.7061224489795919,0.7008985879332478
120,1.0319505333900452,1.0368608832359314,0.7061224489795919,0.6944801026957638
121,1.0340084250156696,1.2731082141399384,0.7042386185243328,0.7034659820282413
122,1.0286443829536438,0.9859464168548584,0.7158555729984302,0.7008985879332478
123,1.0289481832430913,1.0206995606422424,0.7086342229199372,0.7086007702182285
124,1.0164036383995643,1.3125669062137604,0.7124018838304552,0.7098844672657253
125,1.0248956313500037,1.1691299825906754,0.7127158555729984,0.7150192554557124
126,1.0245461280529315,1.1077955663204193,0.7139717425431711,0.7098844672657253
127,1.0126500450647795,1.102168321609497,0.7274725274725274,0.7163029525032092
128,1.009729917232807,1.0757337808609009,0.7262166405023548,0.7047496790757382
129,1.004952540764442,0.9961539953947067,0.7177394034536891,0.7175866495507061
130,1.0175638657349806,1.0532885491847992,0.7259026687598116,0.7201540436456996
131,1.0080771171129668,1.093563586473465,0.7274725274725274,0.7086007702182285
132,0.9949025832689725,0.9534470289945602,0.7277864992150707,0.7098844672657253
133,0.996482606117542,1.2282037883996964,0.7255886970172685,0.7265725288831836
134,0.9918166949198797,1.2273374199867249,0.7356357927786499,0.7175866495507061
135,0.9956631293663611,1.0326800495386124,0.7343799058084772,0.7201540436456996
136,0.9963939281610342,0.9868998378515244,0.7328100470957614,0.7201540436456996
137,0.9904307172848628,1.1910077929496765,0.7331240188383046,0.7227214377406932
138,0.9911708510839022,0.946739986538887,0.7324960753532183,0.7265725288831836
139,0.9835110031641446,0.9844066053628922,0.7428571428571429,0.72400513478819
140,0.9765423765549293,1.112423449754715,0.7453689167974882,0.7265725288831836
141,0.9734147328596848,0.9707230925559998,0.7419152276295133,0.7265725288831836
142,0.975246434028332,1.1508549004793167,0.743171114599686,0.72400513478819
143,0.9799075034948496,0.9790785908699036,0.737519623233909,0.7394094993581515
144,0.9674071119381831,0.9501263499259949,0.743171114599686,0.7381258023106547
145,0.9645878030703618,1.022314965724945,0.7459968602825746,0.7252888318356868
146,0.9631211345012372,1.1745977401733398,0.7434850863422292,0.7329910141206675
147,0.9552533122209402,0.9782563894987106,0.7447409733124019,0.7381258023106547
148,0.9569494082377508,0.9261016994714737,0.7529042386185243,0.7445442875481386
149,0.9536330378972567,0.9847170412540436,0.756043956043956,0.7419768934531451
150,0.9409529199967017,1.0769054591655731,0.7582417582417582,0.7522464698331194
151,0.9522277346024146,0.9541294872760773,0.7579277864992151,0.7535301668806161
152,0.9445521327165457,1.0287661701440811,0.7616954474097332,0.7560975609756098
153,0.9508677629324106,0.9688388556241989,0.7726844583987441,0.7535301668806161
154,0.9408925083967355,1.0115977376699448,0.7576138147566719,0.754813863928113
155,0.9343972068566543,0.9878678470849991,0.7585557299843014,0.7496790757381258
156,0.9322524850185101,1.0644765496253967,0.7686028257456828,0.7612323491655969
157,0.9373164956386273,0.9970377087593079,0.7629513343799058,0.7586649550706034
158,0.9303812063657321,0.8963721394538879,0.7689167974882261,0.754813863928113
159,0.91796141404372,1.0658059418201447,0.7701726844583987,0.7637997432605905
160,0.9225395413545462,1.0413884073495865,0.7686028257456828,0.7689345314505777
161,0.920399899666126,1.0015622079372406,0.7701726844583987,0.7676508344030809
162,0.9154665103325477,1.0900865346193314,0.7792778649921507,0.7702182284980744
163,0.9071974433385409,1.0022031962871552,0.7821036106750392,0.7612323491655969
164,0.9209249478120071,0.857976920902729,0.7701726844583987,0.7715019255455713
165,0.8976754362766559,0.9840796440839767,0.7751962323390895,0.7650834403080873
166,0.90622144479018,0.9675150513648987,0.7773940345368917,0.772785622593068
167,0.9040340689512399,1.0199612230062485,0.7805337519623234,0.7702182284980744
168,0.8915248146423926,0.8859356641769409,0.7846153846153846,0.7817715019255456
169,0.8972707803432758,0.8502275571227074,0.7830455259026687,0.7740693196405648
170,0.8891370342327998,0.9054021835327148,0.7811616954474098,0.7715019255455713
171,0.8897973895072937,0.9574360996484756,0.7814756671899529,0.766367137355584
172,0.8876627454390893,0.960015133023262,0.7817896389324961,0.7753530166880617
173,0.8807940483093262,0.8901131749153137,0.7846153846153846,0.7740693196405648
174,0.8753859675847567,0.9708078950643539,0.7915227629513344,0.7843388960205392
175,0.8834750423064599,0.883768305182457,0.7908948194662481,0.7804878048780488
176,0.8800572111056402,0.8310990259051323,0.7949764521193092,0.7843388960205392
177,0.8665600098096408,0.9440022855997086,0.7912087912087912,0.7740693196405648
178,0.8755703660158011,0.9740962982177734,0.7893249607535322,0.772785622593068
179,0.864695626955766,0.9139024019241333,0.7934065934065934,0.7869062901155327
180,0.8624208569526672,0.9108220338821411,0.7915227629513344,0.7869062901155327
181,0.8633268429682806,0.9885028600692749,0.792778649921507,0.7869062901155327
182,0.8555134764084449,0.8765482008457184,0.7959183673469388,0.79204107830552
183,0.8521029444841238,0.8652631193399429,0.7965463108320251,0.7869062901155327
184,0.8525357063000019,1.0836357027292252,0.7971742543171114,0.7958921694480102
185,0.8507010248991159,0.9900040179491043,0.7987441130298273,0.7894736842105263
186,0.8412679296273452,0.9239735454320908,0.7984301412872842,0.7843388960205392
187,0.8439693450927734,0.9053521454334259,0.8,0.7958921694480102
188,0.835184436578017,0.8676858693361282,0.7984301412872842,0.7869062901155327
189,0.8384369015693665,0.8415002226829529,0.8009419152276295,0.803594351732991
190,0.8300440907478333,0.8340434432029724,0.8015698587127159,0.7907573812580231
191,0.8283647069564233,0.8045845553278923,0.8,0.8048780487804879
192,0.8310851775682889,1.1734990626573563,0.8,0.7997432605905006
193,0.8253763180512649,0.9116413444280624,0.8009419152276295,0.803594351732991
194,0.8230776328306931,0.8422324955463409,0.8037676609105181,0.803594351732991
195,0.8203159295595609,0.8513600677251816,0.8047095761381475,0.8087291399229781
196,0.8190136643556448,1.064631149172783,0.8081632653061225,0.803594351732991
197,0.8128404525610117,0.8302640318870544,0.8031397174254317,0.8023106546854942
198,0.8131137536122248,1.2378727346658707,0.8021978021978022,0.810012836970475
199,0.8069255948066711,0.7954702451825142,0.8065934065934066,0.8048780487804879
200,0.8083375096321106,0.867366760969162,0.8040816326530612,0.8074454428754814
201,0.8059964088293222,0.8090798705816269,0.8050235478806907,0.8125802310654685
202,0.7959743646474985,0.8586069047451019,0.8062794348508634,0.8087291399229781
203,0.8102403145570022,0.8697956949472427,0.8059654631083203,0.8087291399229781
204,0.7944032824956454,0.8828070312738419,0.8097331240188383,0.8151476251604621
205,0.800852738893949,0.932534396648407,0.8094191522762951,0.8125802310654685
206,0.7954849142294663,0.9197508096694946,0.8119309262166405,0.810012836970475
207,0.7853314188810495,0.966044694185257,0.8084772370486656,0.8189987163029525
208,0.7899461526137131,0.9014204889535904,0.8116169544740973,0.8138639281129654
209,0.7920198073753943,0.7352297455072403,0.8103610675039247,0.8125802310654685
210,0.7852717408767114,0.7644776552915573,0.8153846153846154,0.8125802310654685
211,0.7712508210769067,0.9219225645065308,0.8116169544740973,0.8151476251604621
212,0.7704116106033325,0.8703983724117279,0.814756671899529,0.8151476251604621
213,0.778160558297084,0.9066108912229538,0.8150706436420723,0.8202824133504493
214,0.7689736439631536,0.838977038860321,0.8163265306122449,0.8138639281129654
215,0.7677548986214858,0.8946099579334259,0.814756671899529,0.8164313222079589
216,0.7743070400678195,1.2528716772794724,0.8141287284144427,0.8215661103979461
217,0.761762756567735,0.8686683028936386,0.8141287284144427,0.8125802310654685
218,0.7692248454460731,0.7618277817964554,0.8156985871271586,0.8228498074454429
219,0.7586064338684082,0.8339434713125229,0.8194662480376766,0.8151476251604621
220,0.7543688049683204,0.9979074150323868,0.8188383045525902,0.8189987163029525
221,0.7641782623070937,0.7681041434407234,0.8182103610675039,0.8189987163029525
222,0.7556289801230798,0.8812856078147888,0.8188383045525902,0.8241335044929397
223,0.7494238294087924,0.799504280090332,0.8197802197802198,0.8228498074454429
224,0.7430486266429608,1.574729785323143,0.8178963893249608,0.8202824133504493
225,0.7499385521962092,0.7853577136993408,0.8191522762951334,0.8241335044929397
226,0.7412994687373822,0.8423174172639847,0.8178963893249608,0.8215661103979461
227,0.7465349710904635,0.946740910410881,0.8235478806907378,0.8241335044929397
228,0.741461836374723,0.7584638893604279,0.8219780219780219,0.82798459563543
229,0.735246690420004,0.7167432829737663,0.8226059654631083,0.8189987163029525
230,0.7345050802597632,0.7556414529681206,0.8244897959183674,0.8189987163029525
231,0.7396155916727506,0.7748018354177475,0.8244897959183674,0.8254172015404364
232,0.7328455310601455,0.7858563661575317,0.8235478806907378,0.8228498074454429
233,0.7301814326873193,0.8394052088260651,0.8254317111459969,0.8241335044929397
234,0.7349170033748333,0.9527577012777328,0.8251177394034537,0.8292682926829268
235,0.7239103317260742,0.7122406587004662,0.8241758241758241,0.82798459563543
236,0.7229956938670232,0.9186841696500778,0.8285714285714286,0.8215661103979461
237,0.7153287484095647,0.8993529379367828,0.8248037676609106,0.8228498074454429
238,0.7208184462327224,0.7634046077728271,0.8232339089481947,0.8202824133504493
239,0.7258419073545016,0.7415406033396721,0.8285714285714286,0.8305519897304237
240,0.7141760816940894,0.800170972943306,0.8270015698587128,0.8292682926829268
241,0.7196287145981421,0.7455589175224304,0.8254317111459969,0.82798459563543
242,0.7147175577970651,0.7925355136394501,0.8298273155416013,0.8267008985879333
243,0.7149877089720506,0.6700142323970795,0.8279434850863422,0.8254172015404364
244,0.7137427238317636,0.8308580070734024,0.8285714285714286,0.8305519897304237
245,0.710414354617779,0.7251662388443947,0.8288854003139717,0.8267008985879333
246,0.7117336896749643,0.7281943932175636,0.8298273155416013,0.8292682926829268
247,0.7085339747942411,0.7987691015005112,0.8270015698587128,0.8241335044929397
248,0.6967626855923579,0.7568380534648895,0.8276295133437991,0.8318356867779204
249,0.7001220079568716,0.6865977346897125,0.8285714285714286,0.8305519897304237
250,0.7083070690815265,0.7848067879676819,0.8298273155416013,0.8305519897304237
251,0.7006614254071162,0.7531068176031113,0.8285714285714286,0.8331193838254172
252,0.693502297768226,0.8049927353858948,0.8288854003139717,0.8292682926829268
253,0.691644379725823,0.7823901772499084,0.8310832025117739,0.8305519897304237
254,0.6904606727453378,0.7501797378063202,0.8326530612244898,0.8318356867779204
255,0.6968521246543298,0.7520524710416794,0.8320251177394035,0.8305519897304237
256,0.695024325297429,0.8383762538433075,0.8304552590266876,0.8292682926829268
257,0.6865603877947881,1.02687668800354,0.8320251177394035,0.8318356867779204
258,0.6810290079850417,0.7487705051898956,0.8313971742543171,0.8356867779204108
259,0.6814401975044837,0.8526026010513306,0.8320251177394035,0.8331193838254172
260,0.6866052196576045,0.7264486253261566,0.8339089481946624,0.8292682926829268
261,0.6881303878930899,0.7566638141870499,0.8342229199372057,0.8305519897304237
262,0.6837566907589252,0.6859553530812263,0.8326530612244898,0.8318356867779204
263,0.6785419537470891,0.7346329092979431,0.8317111459968602,0.834403080872914
264,0.6788206238013047,0.6809105947613716,0.8326530612244898,0.8331193838254172
265,0.6807663073906531,0.767416313290596,0.8320251177394035,0.834403080872914
266,0.6809670558342567,0.8652139902114868,0.8357927786499215,0.82798459563543
267,0.6724875706892747,0.9207332879304886,0.8361067503924646,0.8369704749679076
268,0.6801058695866511,0.7631487995386124,0.8364207221350078,0.8305519897304237
269,0.6627439902378962,0.7506575137376785,0.8351648351648352,0.834403080872914
270,0.6712164236949041,0.819135770201683,0.83861852433281,0.834403080872914
271,0.6684361971341647,0.7488702088594437,0.8354788069073783,0.8356867779204108
272,0.6595192735011761,0.7024352326989174,0.8376766091051805,0.8331193838254172
273,0.6654812693595886,0.8724758625030518,0.8389324960753533,0.834403080872914
274,0.6672970056533813,0.8262261301279068,0.8351648351648352,0.8382541720154044
275,0.6588437236272372,0.6722351163625717,0.8392464678178964,0.8356867779204108
276,0.6629845179044284,0.6520214676856995,0.8345368916797489,0.8382541720154044
277,0.6534930788553678,0.720740869641304,0.8361067503924646,0.8382541720154044
278,0.6707906723022461,0.7547004222869873,0.8379905808477237,0.8395378690629012
279,0.6548883869097784,0.8041339963674545,0.8364207221350078,0.8369704749679076
280,0.6530065169701209,0.7118110805749893,0.83861852433281,0.8382541720154044
281,0.6617927642968985,0.6393781080842018,0.83861852433281,0.8408215661103979
282,0.6502000093460083,0.7170229554176331,0.8379905808477237,0.8382541720154044
283,0.6424898963708144,0.7366503328084946,0.8357927786499215,0.8395378690629012
284,0.6526782100017254,0.6407756879925728,0.8405023547880691,0.8356867779204108
285,0.649686153118427,0.8227485567331314,0.8392464678178964,0.8382541720154044
286,0.6467096713873056,0.7182996571063995,0.8364207221350078,0.8369704749679076
287,0.6522917839197012,0.8222146779298782,0.842072213500785,0.8408215661103979
288,0.6386447869814359,0.7101793140172958,0.8414442700156985,0.8421052631578947
289,0.6380198093561026,0.879679873585701,0.8392464678178964,0.8395378690629012
290,0.6494557215617254,0.6251747459173203,0.8395604395604396,0.8408215661103979
291,0.650857558617225,0.6634460389614105,0.8430141287284144,0.8433889602053916
292,0.6367751130690942,0.6666790395975113,0.842072213500785,0.8408215661103979
293,0.6396598999316876,0.8318974077701569,0.8395604395604396,0.8421052631578947
294,0.6327441243024973,0.7531901150941849,0.8417582417582418,0.8395378690629012
295,0.6457384962301987,0.6194144077599049,0.8383045525902669,0.8421052631578947
296,0.6332883834838867,0.6063145771622658,0.8417582417582418,0.8395378690629012
297,0.6265098360868601,0.7013816982507706,0.8401883830455259,0.8421052631578947
298,0.6301149450815641,0.6350132673978806,0.8395604395604396,0.8421052631578947
299,0.6319675491406367,0.6166729144752026,0.8383045525902669,0.8433889602053916
300,0.6283931961426368,0.7071281224489212,0.8405023547880691,0.8421052631578947
301,0.6274015811773447,0.6916774362325668,0.8417582417582418,0.8433889602053916
302,0.6253802478313446,0.6380035057663918,0.8427001569858713,0.8408215661103979
303,0.6250523695578942,0.6220301762223244,0.8427001569858713,0.8433889602053916
304,0.6248059410315293,0.6873886585235596,0.8436420722135007,0.8421052631578947
305,0.6269883719774393,0.703054279088974,0.8405023547880691,0.8433889602053916
306,0.6331478150991293,0.7616667598485947,0.8436420722135007,0.8408215661103979
307,0.6211320161819458,0.7603290528059006,0.8411302982731554,0.8446726572528883
308,0.627398628454942,0.716222271323204,0.8433281004709576,0.8408215661103979
309,0.6313375922349783,0.6219030618667603,0.8445839874411303,0.8421052631578947
310,0.6226751047831315,0.930649071931839,0.8442700156985872,0.8446726572528883
311,0.6253428344543164,0.617574218660593,0.8417582417582418,0.8446726572528883
312,0.6227351472927973,0.7926440834999084,0.8433281004709576,0.8433889602053916
313,0.6173050907941965,0.6035152487456799,0.8458398744113029,0.8408215661103979
314,0.6182247400283813,0.7168442159891129,0.8414442700156985,0.8472400513478819
315,0.6095367257411664,0.6363871917128563,0.8445839874411303,0.8433889602053916
316,0.6116794829185193,0.6047048531472683,0.842072213500785,0.8459563543003851
317,0.6187306000636175,0.7615887373685837,0.8455259026687598,0.8472400513478819
318,0.6173799611054934,0.6538221910595894,0.8433281004709576,0.8446726572528883
319,0.607570659655791,0.75635626912117,0.8458398744113029,0.8472400513478819
320,0.6083952050942641,0.7673597931861877,0.8455259026687598,0.8472400513478819
321,0.6080273894163278,0.6887624859809875,0.8455259026687598,0.8472400513478819
322,0.6088498739095834,0.8203728795051575,0.8486656200941916,0.8459563543003851
323,0.6159756779670715,0.6323311626911163,0.8452119309262166,0.8472400513478819
324,0.6025797243301685,0.7128269672393799,0.8458398744113029,0.8472400513478819
325,0.6235918288047497,0.6584419384598732,0.8452119309262166,0.8472400513478819
326,0.6090206137070289,0.6878232359886169,0.8455259026687598,0.8485237483953787
327,0.6066144360945775,0.7445954233407974,0.8470957613814757,0.8472400513478819
328,0.6128034958472619,0.6983685493469238,0.8458398744113029,0.8485237483953787
329,0.6058613612101629,0.6116866618394852,0.8474097331240188,0.8472400513478819
330,0.6042302296711848,0.7989547401666641,0.8461538461538461,0.8459563543003851
331,0.6004592730448797,0.7227461189031601,0.8455259026687598,0.8498074454428755
332,0.6085246044855851,0.7895027846097946,0.8433281004709576,0.8446726572528883
333,0.6013230383396149,0.7051855623722076,0.8461538461538461,0.8459563543003851
334,0.594744854248487,0.5901787988841534,0.8483516483516483,0.8498074454428755
335,0.6060990599485544,0.823040634393692,0.8483516483516483,0.8485237483953787
336,0.5973770847687354,1.0503637343645096,0.8489795918367347,0.8485237483953787
337,0.5938157530931326,0.7689693719148636,0.8474097331240188,0.8459563543003851
338,0.5962109015538142,0.6686509251594543,0.8464678178963894,0.8485237483953787
339,0.5994774057314947,0.8429681062698364,0.8467817896389325,0.8485237483953787
340,0.5899910239072946,0.8444536775350571,0.8499215070643642,0.8446726572528883
341,0.6078385137594663,0.6257050186395645,0.8467817896389325,0.8485237483953787
342,0.5980536158268268,0.6349477767944336,0.8489795918367347,0.8498074454428755
343,0.5871893052871411,0.5710327289998531,0.8470957613814757,0.8485237483953787
344,0.5960978109102982,0.64956995844841,0.8486656200941916,0.8485237483953787
345,0.5964158933896285,1.0553406029939651,0.8492935635792779,0.8472400513478819
346,0.5851407784682053,0.7905578464269638,0.8480376766091052,0.8485237483953787
347,0.5876493408129766,0.6662673354148865,0.849607535321821,0.8472400513478819
348,0.5937369351203625,0.5971916243433952,0.8492935635792779,0.8472400513478819
349,0.5882659004284785,0.6396376490592957,0.8486656200941916,0.8485237483953787
350,0.5908693579527048,0.6626729816198349,0.8483516483516483,0.8498074454428755
351,0.5934202785675342,0.5800761803984642,0.8499215070643642,0.8485237483953787
352,0.5843050273565146,0.5785480476915836,0.8505494505494505,0.8459563543003851
353,0.5930701058644515,0.7742902338504791,0.8508634222919937,0.8485237483953787
354,0.5845575011693515,0.8999404460191727,0.8470957613814757,0.8485237483953787
355,0.5892065465450287,0.6026008278131485,0.8508634222919937,0.8498074454428755
356,0.578205732198862,0.7586899697780609,0.8505494505494505,0.8485237483953787
357,0.5745742917060852,0.9869763106107712,0.8511773940345368,0.8485237483953787
358,0.5919615213687603,0.7174611389636993,0.8518053375196233,0.8510911424903723
359,0.5792236511523907,0.6521231532096863,0.8518053375196233,0.8498074454428755
360,0.5814196994671454,0.5995087623596191,0.8508634222919937,0.8485237483953787
361,0.5776615326221173,0.7379188686609268,0.8521193092621664,0.8472400513478819
362,0.5820682415595422,0.7939081639051437,0.8492935635792779,0.8433889602053916
363,0.5849824226819552,0.588619276881218,0.8524332810047096,0.8472400513478819
364,0.5730471381774316,0.6516121029853821,0.8511773940345368,0.8485237483953787
365,0.575022252706381,1.0537419319152832,0.8527472527472527,0.8498074454428755
366,0.5708463558783898,0.599339559674263,0.8514913657770801,0.8498074454428755
367,0.5682483430092151,0.6977796107530594,0.8540031397174255,0.8510911424903723
368,0.576645009792768,0.7360636293888092,0.8521193092621664,0.8498074454428755
369,0.5717783043017755,0.7218015193939209,0.8540031397174255,0.8498074454428755
370,0.5700899798136491,0.6479479968547821,0.8508634222919937,0.8523748395378691
371,0.5662980446448693,0.7241166085004807,0.8514913657770801,0.8459563543003851
372,0.5744755657819601,0.5724193006753922,0.8524332810047096,0.8510911424903723
